name,link,age,value
Stephan Lichtsteiner,https://www.transfermarkt.co.uk/stephan-lichtsteiner/profil/spieler/2865,29,£15.30m  
Valon Behrami,https://www.transfermarkt.co.uk/valon-behrami/profil/spieler/21905,28,£12.60m  
Valentin Stocker,https://www.transfermarkt.co.uk/valentin-stocker/profil/spieler/45178,24,£5.40m  
Xherdan Shaqiri,https://www.transfermarkt.co.uk/xherdan-shaqiri/profil/spieler/86792,21,£14.40m  
Josip Drmic,https://www.transfermarkt.co.uk/josip-drmic/profil/spieler/140579,20,£2.70m  
Sergio Ramos,https://www.transfermarkt.co.uk/sergio-ramos/profil/spieler/25557,27,£36.00m  
Raúl Albiol,https://www.transfermarkt.co.uk/raul-albiol/profil/spieler/15452,27,£7.20m  
Jordi Alba,https://www.transfermarkt.co.uk/jordi-alba/profil/spieler/69751,24,£22.50m  
Juanfran,https://www.transfermarkt.co.uk/juanfran/profil/spieler/16635,28,£10.80m  
Sergio Busquets,https://www.transfermarkt.co.uk/sergio-busquets/profil/spieler/65230,24,£40.50m  
Xabi Alonso,https://www.transfermarkt.co.uk/xabi-alonso/profil/spieler/7476,31,£16.20m  
Andrés Iniesta,https://www.transfermarkt.co.uk/andres-iniesta/profil/spieler/7600,29,£58.50m  
Xavi,https://www.transfermarkt.co.uk/xavi/profil/spieler/7607,33,£13.50m  
David Silva,https://www.transfermarkt.co.uk/david-silva/profil/spieler/35518,27,£39.60m  
Fernando Torres,https://www.transfermarkt.co.uk/fernando-torres/profil/spieler/7767,29,£25.20m  
David Villa,https://www.transfermarkt.co.uk/david-villa/profil/spieler/7980,31,£10.80m  
Gerard Piqué,https://www.transfermarkt.co.uk/gerard-pique/profil/spieler/18944,26,£32.40m  
César Azpilicueta,https://www.transfermarkt.co.uk/cesar-azpilicueta/profil/spieler/57500,23,£12.60m  
Javi Martínez,https://www.transfermarkt.co.uk/javi-martinez/profil/spieler/44017,24,£33.30m  
Koke,https://www.transfermarkt.co.uk/koke/profil/spieler/74229,21,£12.60m  
Diego Costa,https://www.transfermarkt.co.uk/diego-costa/profil/spieler/44779,24,£13.50m  
Kolo Touré,https://www.transfermarkt.co.uk/kolo-toure/profil/spieler/3202,32,£5.40m  
Sol Bamba,https://www.transfermarkt.co.uk/sol-bamba/profil/spieler/28984,28,£1.80m  
Arthur Boka,https://www.transfermarkt.co.uk/arthur-boka/profil/spieler/13038,30,£1.80m  
Didier Zokora,https://www.transfermarkt.co.uk/didier-zokora/profil/spieler/13389,32,£3.60m  
Serge Aurier,https://www.transfermarkt.co.uk/serge-aurier/profil/spieler/127032,20,£5.40m  
Yaya Touré,https://www.transfermarkt.co.uk/yaya-toure/profil/spieler/13091,30,£32.40m  
Gervinho,https://www.transfermarkt.co.uk/gervinho/profil/spieler/33481,26,£9.45m  
Wilfried Bony,https://www.transfermarkt.co.uk/wilfried-bony/profil/spieler/81808,24,£10.80m  
Didier Drogba,https://www.transfermarkt.co.uk/didier-drogba/profil/spieler/3924,35,£2.70m  
Maya Yoshida,https://www.transfermarkt.co.uk/maya-yoshida/profil/spieler/81789,24,£4.05m  
Yuya Osako,https://www.transfermarkt.co.uk/yuya-osako/profil/spieler/108650,23,£900k  
Shinji Okazaki,https://www.transfermarkt.co.uk/shinji-okazaki/profil/spieler/79642,27,£1.80m  
Masato Morishige,https://www.transfermarkt.co.uk/masato-morishige/profil/spieler/81786,26,£720k  
Yuto Nagatomo,https://www.transfermarkt.co.uk/yuto-nagatomo/profil/spieler/79522,26,£10.80m  
Atsuto Uchida,https://www.transfermarkt.co.uk/atsuto-uchida/profil/spieler/27800,25,£3.60m  
Makoto Hasebe,https://www.transfermarkt.co.uk/makoto-hasebe/profil/spieler/39259,29,£2.70m  
Yasuyuki Konno,https://www.transfermarkt.co.uk/yasuyuki-konno/profil/spieler/61885,30,£1.35m  
Toshihiro Aoyama,https://www.transfermarkt.co.uk/toshihiro-aoyama/profil/spieler/106035,27,£810k  
Hotaru Yamaguchi,https://www.transfermarkt.co.uk/hotaru-yamaguchi/profil/spieler/118492,22,£540k  
Shinji Kagawa,https://www.transfermarkt.co.uk/shinji-kagawa/profil/spieler/81785,24,£18.90m  
Keisuke Honda,https://www.transfermarkt.co.uk/keisuke-honda/profil/spieler/66521,27,£18.00m  
Yoshito Okubo,https://www.transfermarkt.co.uk/yoshito-okubo/profil/spieler/27439,31,£900k  
Seyed Jalal Hosseini,https://www.transfermarkt.co.uk/seyed-jalal-hosseini/profil/spieler/77550,31,£2.25m  
Javad Nekounam,https://www.transfermarkt.co.uk/javad-nekounam/profil/spieler/24619,32,£1.80m  
Reza Ghoochannejhad,https://www.transfermarkt.co.uk/reza-ghoochannejhad/profil/spieler/39522,25,£1.08m  
Pejman Montazeri,https://www.transfermarkt.co.uk/pejman-montazeri/profil/spieler/90228,29,£900k  
Ehsan Hajsafi,https://www.transfermarkt.co.uk/ehsan-hajsafi/profil/spieler/77547,23,£900k  
Andranik Teymourian,https://www.transfermarkt.co.uk/andranik-teymourian/profil/spieler/39938,30,£1.35m  
Mehrdad Pooladi,https://www.transfermarkt.co.uk/mehrdad-pooladi/profil/spieler/197466,26,£585k  
Ashkan Dejagah,https://www.transfermarkt.co.uk/ashkan-dejagah/profil/spieler/13979,26,£3.15m  
Ryan McGowan,https://www.transfermarkt.co.uk/ryan-mcgowan/profil/spieler/54265,23,£585k  
Alex Wilkinson,https://www.transfermarkt.co.uk/alex-wilkinson/profil/spieler/43128,28,£315k  
Jason Davidson,https://www.transfermarkt.co.uk/jason-davidson/profil/spieler/137669,22,£270k  
Ivan Franjic,https://www.transfermarkt.co.uk/ivan-franjic/profil/spieler/48424,25,£360k  
Mile Jedinak,https://www.transfermarkt.co.uk/mile-jedinak/profil/spieler/28336,28,£1.35m  
Matt McKay,https://www.transfermarkt.co.uk/matt-mckay/profil/spieler/43168,30,£495k  
Oliver Bozanic,https://www.transfermarkt.co.uk/oliver-bozanic/profil/spieler/43117,24,£270k  
Adam Taggart,https://www.transfermarkt.co.uk/adam-taggart/profil/spieler/171721,20,£180k  
Matthew Spiranovic,https://www.transfermarkt.co.uk/matthew-spiranovic/profil/spieler/45041,25,£450k  
Mark Milligan,https://www.transfermarkt.co.uk/mark-milligan/profil/spieler/37372,27,£360k  
Mark Bresciano,https://www.transfermarkt.co.uk/mark-bresciano/profil/spieler/5867,33,£450k  
Tommy Oar,https://www.transfermarkt.co.uk/tommy-oar/profil/spieler/80708,21,£1.35m  
Jan Vertonghen,https://www.transfermarkt.co.uk/jan-vertonghen/profil/spieler/43250,26,£17.10m  
Toby Alderweireld,https://www.transfermarkt.co.uk/toby-alderweireld/profil/spieler/42710,24,£9.00m  
Axel Witsel,https://www.transfermarkt.co.uk/axel-witsel/profil/spieler/35047,24,£28.80m  
Mousa Dembélé,https://www.transfermarkt.co.uk/mousa-dembele/profil/spieler/19368,25,£18.90m  
Steven Defour,https://www.transfermarkt.co.uk/steven-defour/profil/spieler/33866,25,£9.00m  
Eden Hazard,https://www.transfermarkt.co.uk/eden-hazard/profil/spieler/50202,22,£36.00m  
Kevin Mirallas,https://www.transfermarkt.co.uk/kevin-mirallas/profil/spieler/33639,25,£9.00m  
Romelu Lukaku,https://www.transfermarkt.co.uk/romelu-lukaku/profil/spieler/96341,20,£17.10m  
Divock Origi,https://www.transfermarkt.co.uk/divock-origi/profil/spieler/148368,18, 
Vincent Kompany,https://www.transfermarkt.co.uk/vincent-kompany/profil/spieler/9594,27,£31.50m  
Thomas Vermaelen,https://www.transfermarkt.co.uk/thomas-vermaelen/profil/spieler/15904,27,£16.20m  
Nicolas Lombaerts,https://www.transfermarkt.co.uk/nicolas-lombaerts/profil/spieler/20587,28,£9.00m  
Anthony Vanden Borre,https://www.transfermarkt.co.uk/anthony-vanden-borre/profil/spieler/15844,25,£900k  
Marouane Fellaini,https://www.transfermarkt.co.uk/marouane-fellaini/profil/spieler/39679,25,£25.20m  
Kevin De Bruyne,https://www.transfermarkt.co.uk/kevin-de-bruyne/profil/spieler/88755,22,£9.00m  
Nacer Chadli,https://www.transfermarkt.co.uk/nacer-chadli/profil/spieler/59631,23,£8.10m  
Dries Mertens,https://www.transfermarkt.co.uk/dries-mertens/profil/spieler/56416,26,£11.70m  
Júlio César,https://www.transfermarkt.co.uk/julio-cesar/profil/spieler/22412,33,£3.60m  
Thiago Silva,https://www.transfermarkt.co.uk/thiago-silva/profil/spieler/29241,28,£36.00m  
Dante,https://www.transfermarkt.co.uk/dante/profil/spieler/16136,29,£15.30m  
Marcelo,https://www.transfermarkt.co.uk/marcelo/profil/spieler/44501,25,£22.50m  
Dani Alves,https://www.transfermarkt.co.uk/dani-alves/profil/spieler/15951,30,£18.00m  
Maicon,https://www.transfermarkt.co.uk/maicon/profil/spieler/18301,31,£4.50m  
Luiz Gustavo,https://www.transfermarkt.co.uk/luiz-gustavo/profil/spieler/10471,25,£16.20m  
Paulinho,https://www.transfermarkt.co.uk/paulinho/profil/spieler/57229,24,£10.80m  
Hulk,https://www.transfermarkt.co.uk/hulk/profil/spieler/80562,26,£40.50m  
Willian,https://www.transfermarkt.co.uk/willian/profil/spieler/52769,24,£27.00m  
Fred,https://www.transfermarkt.co.uk/fred/profil/spieler/31005,29,£6.75m  
David Luiz,https://www.transfermarkt.co.uk/david-luiz/profil/spieler/46741,26,£22.50m  
Maxwell,https://www.transfermarkt.co.uk/maxwell/profil/spieler/4317,31,£3.60m  
Fernandinho,https://www.transfermarkt.co.uk/fernandinho/profil/spieler/26267,28,£28.80m  
Oscar,https://www.transfermarkt.co.uk/oscar/profil/spieler/85314,21,£28.80m  
Neymar,https://www.transfermarkt.co.uk/neymar/profil/spieler/68290,21,£45.00m  
Jô,https://www.transfermarkt.co.uk/jotm/profil/spieler/34156,26,£2.25m  
