Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_avg_wins,team1_avg_draws,team1_avg_gd,team2_avg_wins,team2_avg_draws,team2_avg_gd,team1_lineup,team2_lineup
20060621,Portugal,2,Mexico,1,22,15,4,4,0,1,2,0,4,5,7,5,50%,50%,13 (6),15 (6),1.0,0.0,2.4,0.4,0.2,0.2,"1 Ricardo_16 Ricardo Carvalho_5 Fernando Meira_13 Miguel  _3 Caneira_19 Tiago_8 Petit_7 Luis Figo_18 Maniche  
 _11 Simão  _23 Hélder Postiga","1 Oswaldo Javier Ibarra Sanchez_4 Rafael Márquez  _14 Gonzalo Pineda_22 Francisco Javier Pinedo Rodriguez  _5 Ricardo Mendoza Osorio_16 Mario Mendez_3 Carlos Salcido_23 Luis Perez  
 _8 Pavel Segura Pardo_17 Francisco Fonseca  _19 Omar Bravo"
20060621,Ivory Coast,3,Serbia & Montenegro,2,13,19,3,4,1,1,7,2,9,1,1,7,64%,36%,29 (17),10 (4),0.2,0.4,0.2,0.2,0.2,-1.6,"23 Boubacar Barry_17 Cyril Domoraud  
 _6 Blaise Kouassi_21 Emmanuel Eboué_3 Arthur Boka_5 Didier Zokora_19 Yaya Touré_18 Abdulkader Keita  _2 Kanga Akale_9 Arouna Koné_15 Aruna Dindane  
  ",1 Dragoslav Jevric_20 Mladen Krstajic_6 Goran Gavrancic  _15 Milan Dudic  _14 Nenad Djordjevic_2 Ivan Ergic_10 Dejan Stankovic_11 Predrag Djordjevic_22 Sasa Ilic  _4 Ihor Duljaj  _19 Nikola Zigic  
20060621,Netherlands,0,Argentina,0,20,16,3,2,0,0,1,4,7,10,6,6,50%,50%,12 (3),12 (2),0.8,0.2,0.8,0.8,0.0,2.2,1 Edwin van der Sar_2 Kew Jaliens_15 Tim De Cler  _13 Andre Ooijer  _3 Khalid Boulahrouz_10 Rafael Van der Vaart_8 Phillip Cocu_20 Wesley Sneijder_9 Ruud van Nistelrooy_7 Dirk Kuyt  _17 Robin van Persie,1 Roberto Abbondanzieri_2 Roberto Ayala_15 Gabriel Milito_21 Nicolás Burdisso_17 Leandro Cufré_10 Juan Román Riquelme_5 Esteban Cambiasso  _18 Maxi Rodríguez_8 Javier Mascherano  _19 Lionel Messi_11 Carlos Tevez
20060622,Czech Republic,0,Italy,2,17,16,1,1,1,0,1,1,4,5,5,11,49%,51%,13 (7),18 (7),0.8,0.0,1.4,0.4,0.6,1.0,"1 Petr Cech_6 Marek Jankulovski_22 David Rozehnal_2 Zdenek Grygera_8 Karel Poborsky_10 Tomas Rosicky_11 Pavel Nedved_20 Jaroslav Plasil_19 Jan Polak  
 _5 Radoslav Kovac_15 Milan Baros",1 Gianluigi Buffon_5 Fabio Cannavaro_13 Alessandro Nesta_19 Gianluca Zambrotta_3 Fabio Grosso_10 Francesco Totti_8 Gennaro Gattuso  _21 Andrea Pirlo_20 Simone Perrotta_16 Mauro Camoranesi_11 Alberto Gilardino
20060622,Ghana,2,United States,1,30,15,4,1,0,0,8,6,2,6,7,3,45%,55%,9 (3),10 (4),0.6,0.2,1.0,0.4,0.2,-0.2,"22 Richard Kingson_5 John Mensah  _15 John Pantsil_13 Habib Mohamed_7 Illiasu Shilla  _8 Michael Essien  _10 Stephen Appiah  
 _23 Haminu Draman  _9 Derek Boateng_19 Razak Pimpong_14 Matthew Amoah",18 Kasey Keller_7 Eddie Lewis  _6 Steve Cherundolo_22 Oguchi Onyewu_13 Jimmy Conrad_3 Carlos Bocanegra_10 Claudio Reyna_21 Landon Donovan_17 DaMarcus Beasley_8 Clint Dempsey  _20 Brian McBride
20060622,Croatia,2,Australia,2,17,21,4,1,2,1,2,1,4,9,7,5,46%,54%,12 (6),15 (7),0.0,0.4,-0.6,0.6,0.2,0.6,"1 Stipe Pletikosa  _13 Stjepan Tomas_5 Igor Tudor  _7 Dario Simic  
 _3 Josip Simunic  
 _8 Marko Babic_2 Darijo Srna  _19 Niko Kranjcar_10 Nico Kovac  _9 Dado Prso_18 Ivica Olic","18 Zeljko Kalac_2 Lucas Neill_3 Craig Moore  _14 Scott Chipperfield_4 Tim Cahill_7 Brett Emerton  
 _21 Mile Sterjovski_5 Jason Culina_13 Vince Grella_10 Harry Kewell  _9 Mark Viduka"
20060622,Japan,1,Brazil,4,9,5,1,1,0,0,4,0,3,11,12,4,37%,63%,9 (3),24 (16),0.2,0.6,-0.2,1.0,0.0,3.2,23 Yoshikatsu Kawaguchi_22 Yuji Nakazawa_14 Alessandro Santos_21 Akira Kaji  _19 Keisuke Tsuboi_17 Junichi Inamoto_7 Hidetoshi Nakata_8 Mitsuo Ogasawara_10 Shunsuke Nakamura_20 Keiji Tamada  _11 Seiichiro Maki,"1 Dida_3 Lúcio_4 Juan_13 Cicinho_16 Gilberto Melo  
 _19 Juninho Pernambucano  _10 Ronaldinho_17 Gilberto Silva_8 Kaká_9 Ronaldo  
 _23 Robinho"
20060623,Saudi Arabia,0,Spain,1,21,21,2,3,0,0,5,0,4,10,17,6,37%,63%,8 (3),22 (14),0.2,0.2,-1.2,0.8,0.2,1.8,21 Mabrouk Zaid_3 Redha Fallatah Tukar_4 Hamad Al Montashari_2 Ahmed Dokhi_12 Abdulaziz Khathran_13 Hussein Sulimani_14 Saud Ali Khariri_8 Mohammed Noor_16 Khaled Al-Thaker_9 Sami Al Jaber  _11 Saad Al Harthi,19 Santiago Cañizares_20 Juanito  _2 Míchel Salgado_4 Carlos Marchena  _12 Antonio López_6 David Albelda  _10 José Antonio Reyes  _17 Joaquín_13 Andrés Iniesta_18 Cesc Fàbregas_7 Raúl
20060623,Ukraine,1,Tunisia,0,17,24,4,3,0,1,3,4,3,3,5,7,56%,44%,7 (5),10 (3),0.6,0.2,1.2,0.2,0.4,0.0,1 Oleksandr Shovkovskiy_2 Andriy Nesmachniy_6 Andriy Rusol  _22 Viacheslav Sviderskiy  _11 Serhiy Rebrov_4 Anatoliy Tymoschuk  _19 Maxim Kalinichenko_8 Oleg Shelayev  _9 Oleg Gusev_7 Andriy Shevchenko  _10 Andriy Voronin,"1 Ali Boumnijel_6 Hatem Trabelsi_15 Radhi Jaidi  _19 Anis Ayari_12 Jaouhar Mnari_14 Adel Chedli_13 Riadh Bouazizi  _8 Mehdi Nafti_20 Hamed Namouchi_3 Karim Haggui_5 Zied Jaziri  
 "
20060623,Switzerland,2,South Korea,0,7,19,5,4,0,0,3,3,8,6,7,6,51%,49%,12 (5),17 (7),0.4,0.6,1.0,0.4,0.4,0.2,"1 Pascal Zuberbuhler_20 Patrick Müller_4 Philippe Senderos  
 _23 Philipp Degen_22 Hakan Yakin  _6 Johann Vogel_8 Raphael Wicky  _17 Christoph Spycher  _7 Ricardo Cabanas_16 Tranquillo Barnetta_9 Alexander Frei  ",1 Lee Woon-Jae_4 Jin-Chul Choi  _12 Lee Young-Pyo_6 Jin-kyu Kim  _3 Dong-jin Kim_7 Park Ji-Sung_5 Kim Nam-Il_17 Ho Lee_14 Chun-soo Lee  _19 Jae-jin Cho_10 Chu-Young Park  
20060623,Togo,0,France,2,20,11,3,1,0,0,3,4,1,9,16,3,37%,63%,8 (1),20 (12),0.2,0.0,-0.8,0.6,0.4,1.0,16 Kossi Agassa_2 Dare Nibombe_5 Massamasso Tchangai_3 Jean-Paul Abalo_10 Mamam Cherif-Toure  _18 Junior Senaya_6 Yao Aziawonou  _4 Emmanuel Adebayor_7 Moustapha Salifou  _17 Kader Mohamed_13 Richmond Forson,16 Fabien Barthez_13 Mikael Silvestre_5 William Gallas_19 Willy Sagnol_15 Lilian Thuram_4 Patrick Vieira  _7 Florent Malouda_6 Claude Makelele  _12 Thierry Henry  _20 David Trezeguet_22 Franck Ribéry
20060624,Germany,2,Sweden,0,14,20,1,3,0,1,3,2,4,4,2,9,63%,37%,29 (13),4 (2),0.8,0.2,1.8,0.2,0.8,0.2,"1 Jens Lehmann_21 Christoph Metzelder_3 Arne Friedrich_16 Philip Lahm_17 Per Mertesacker_8 Torsten Frings  _19 Bernd Schneider_13 Michael Ballack_7 Bastian Schweinsteiger_11 Miroslav Klose_20 Lukas Podolski  
 ","1 Andreas Isaksson_5 Erik Edman_4 Teddy Lucic  
 _3 Olof Mellberg_7 Niclas Alexandersson_9 Freddie Ljungberg_16 Kim Källström_6 Tobias Linderoth_11 Henrik Larsson_18 Mattias Jonson  _10 Zlatan Ibrahimovic"
20060624,Argentina,2,Mexico,1,19,25,2,4,0,0,8,2,6,5,5,3,51%,49%,11 (6),16 (9),0.6,0.2,1.6,0.2,0.2,-0.2,1 Roberto Abbondanzieri_6 Gabriel Heinze  _2 Roberto Ayala_13 Lionel Scaloni_3 Juan Pablo Sorin  _10 Juan Román Riquelme_5 Esteban Cambiasso_18 Maxi Rodríguez  _8 Javier Mascherano_9 Hernán Crespo  _7 Javier Saviola,"1 Oswaldo Javier Ibarra Sanchez_4 Rafael Márquez  
 _5 Ricardo Mendoza Osorio_15 Jose Antonio Gonzalez Castro  _18 Andrés Guardado_16 Mario Mendez_3 Carlos Salcido_8 Pavel Segura Pardo_9 Jared Francisco Echavarria Borgetti_11 Ramon Higuera Morales_17 Francisco Fonseca  "
20060625,England,1,Ecuador,0,13,22,3,3,0,0,3,6,5,7,3,4,51%,49%,10 (4),13 (4),0.8,0.2,2.2,0.4,0.2,0.2,1 Paul Robinson  _5 Rio Ferdinand_3 Ashley Cole_6 John Terry  _4 Steven Gerrard_18 Michael Carrick_11 Joe Cole_7 David Beckham  _8 Frank Lampard_16 Owen Hargreaves_9 Wayne Rooney,12 Cristian Rafael Medrano Mora_4 Ulises De la Cruz  _3 Ivan Jacinto Angulo Hurtado_17 Geovanny Espinoza_18 Neicer Reasco_20 Edwin Rolando Montano Tenorio_8 Edison Vicente Mendez Mendez_16 Antonio Valencia  _14 Segundo Castillo_11 Agustin Delgado_21 Carlos Vicente Medina Tenorio  
20060625,Portugal,1,Netherlands,0,9,12,7,5,2,2,4,2,3,5,6,5,51%,49%,11 (6),25 (8),1.0,0.0,2.0,0.6,0.4,0.6,"1 Ricardo  _16 Ricardo Carvalho_5 Fernando Meira_13 Miguel_14 Nuno Valente  _7 Luis Figo  _20 Deco  
 _6 Costinha  
 _18 Maniche  
 _9 Pedro Miguel Pauleta_17 Cristiano Ronaldo","1 Edwin van der Sar_5 Giovanni Van Bronckhorst  
 _13 Andre Ooijer_3 Khalid Boulahrouz  
 _4 Joris Mathijsen_18 Mark Van Bommel  _8 Phillip Cocu_20 Wesley Sneijder  _11 Arjen Robben_7 Dirk Kuyt_17 Robin van Persie"
20060626,Italy,1,Australia,0,17,24,3,3,1,0,2,1,2,2,7,5,42%,58%,12 (7),10 (4),0.4,0.6,0.8,0.4,0.4,0.4,1 Gianluigi Buffon_23 Marco Materazzi  _5 Fabio Cannavaro_19 Gianluca Zambrotta  _3 Fabio Grosso  _8 Gennaro Gattuso  _21 Andrea Pirlo_20 Simone Perrotta_7 Alessandro Del Piero_9 Luca Toni_11 Alberto Gilardino,1 Mark Schwarzer_2 Lucas Neill_3 Craig Moore_14 Scott Chipperfield_4 Tim Cahill  _20 Luke Wilkshire  _21 Mile Sterjovski_5 Jason Culina_13 Vince Grella  _23 Marco Bresciano_9 Mark Viduka
20060626,Switzerland,0,Ukraine,0,22,18,1,0,0,0,0,1,5,6,6,8,51%,49%,14 (5),16 (2),0.6,0.4,1.4,0.8,0.0,1.4,1 Pascal Zuberbuhler_20 Patrick Müller_3 Ludovic Magnin_23 Philipp Degen_2 Johan Djourou_22 Hakan Yakin_6 Johann Vogel_8 Raphael Wicky_7 Ricardo Cabanas_16 Tranquillo Barnetta  _9 Alexander Frei,1 Oleksandr Shovkovskiy_17 Vladislav Vashchuk_2 Andriy Nesmachniy_4 Anatoliy Tymoschuk_19 Maxim Kalinichenko_8 Oleg Shelayev_14 Andriy Gusin_9 Oleg Gusev_16 Andriy Vorobey_7 Andriy Shevchenko_10 Andriy Voronin
20060627,Brazil,3,Ghana,0,16,22,2,5,0,1,5,4,3,4,7,7,51%,49%,13 (10),22 (9),1.0,0.0,2.2,0.8,0.0,1.2,"1 Dida_6 Roberto Carlos_2 Cafu_3 Lúcio_4 Juan  _5 Emerson Ferreira_11 Zé Roberto  _10 Ronaldinho_8 Kaká_9 Ronaldo  _7 Adriano  
 ","22 Richard Kingson_5 John Mensah_15 John Pantsil  _6 Emmanuel Pappoe_7 Illiasu Shilla_18 Eric Addo  _11 Sulley Muntari  _10 Stephen Appiah  _23 Haminu Draman_14 Matthew Amoah_3 Asamoah Gyan  
 "
20060627,Spain,1,France,3,28,22,1,3,0,0,2,7,8,5,5,4,56%,44%,10 (5),10 (7),1.0,0.0,2.0,0.6,0.4,1.2,1 Iker Casillas_5 Carles Puyol  _22 Pablo Ibañez_3 Mariano Pernia_15 Sergio Ramos_8 Xavi_14 Xabi Alonso_18 Cesc Fàbregas_7 Raúl_9 Fernando Torres_21 David Villa  ,"16 Fabien Barthez_5 William Gallas_3 Eric Abidal_19 Willy Sagnol_15 Lilian Thuram_4 Patrick Vieira  
 _7 Florent Malouda_10 Zinedine Zidane  
 _6 Claude Makelele_12 Thierry Henry_22 Franck Ribéry  
 "
20060630,Germany,1,Argentina,1,23,30,3,4,0,0,3,3,4,6,4,6,47%,53%,17 (7),13 (5),1.0,0.0,2.2,0.8,0.2,2.0,1 Jens Lehmann_21 Christoph Metzelder_3 Arne Friedrich  _16 Philip Lahm_17 Per Mertesacker_8 Torsten Frings_19 Bernd Schneider_13 Michael Ballack_7 Bastian Schweinsteiger_11 Miroslav Klose  _20 Lukas Podolski  ,1 Roberto Abbondanzieri_6 Gabriel Heinze_2 Roberto Ayala  _4 Fabricio Coloccini_3 Juan Pablo Sorin  _10 Juan Román Riquelme_18 Maxi Rodríguez  _8 Javier Mascherano  _22 Lucho González_9 Hernán Crespo_11 Carlos Tevez
20060630,Italy,3,Ukraine,0,14,24,0,3,0,0,2,2,1,3,4,4,59%,41%,14 (9),15 (4),0.6,0.4,1.0,0.6,0.2,0.8,"1 Gianluigi Buffon_5 Fabio Cannavaro_19 Gianluca Zambrotta  _3 Fabio Grosso_6 Andrea Barzagli_10 Francesco Totti_8 Gennaro Gattuso_21 Andrea Pirlo_20 Simone Perrotta_16 Mauro Camoranesi_9 Luca Toni  
 ",1 Oleksandr Shovkovskiy_2 Andriy Nesmachniy_6 Andriy Rusol_22 Viacheslav Sviderskiy  _4 Anatoliy Tymoschuk_19 Maxim Kalinichenko  _8 Oleg Shelayev_14 Andriy Gusin_9 Oleg Gusev_7 Andriy Shevchenko_15 Artem Milevskiy  
20060701,England,0,Portugal,0,18,10,2,2,1,0,0,3,6,4,12,9,49%,51%,13 (7),26 (15),0.8,0.2,2.0,1.0,0.0,1.6,1 Paul Robinson_5 Rio Ferdinand_3 Ashley Cole_2 Gary Neville_6 John Terry  _4 Steven Gerrard_11 Joe Cole_7 David Beckham_8 Frank Lampard_16 Owen Hargreaves  _9 Wayne Rooney  ,1 Ricardo_16 Ricardo Carvalho  _5 Fernando Meira_13 Miguel_14 Nuno Valente_19 Tiago_8 Petit  _7 Luis Figo_18 Maniche_9 Pedro Miguel Pauleta_17 Cristiano Ronaldo
20060701,Brazil,0,France,1,19,17,4,3,0,0,3,5,5,7,5,5,44%,56%,13 (5),15 (5),1.0,0.0,2.6,0.6,0.4,1.2,1 Dida_6 Roberto Carlos_2 Cafu  _3 Lúcio  _4 Juan  _19 Juninho Pernambucano_11 Zé Roberto_10 Ronaldinho_17 Gilberto Silva_8 Kaká_9 Ronaldo  ,16 Fabien Barthez_5 William Gallas_3 Eric Abidal_19 Willy Sagnol  _15 Lilian Thuram  _4 Patrick Vieira_7 Florent Malouda_10 Zinedine Zidane_6 Claude Makelele_12 Thierry Henry  _22 Franck Ribéry
20060704,Germany,0,Italy,2,19,19,2,1,0,0,1,11,4,12,10,3,42%,58%,18 (6),18 (11),0.8,0.2,1.6,0.8,0.2,1.6,1 Jens Lehmann_21 Christoph Metzelder  _3 Arne Friedrich_16 Philip Lahm_17 Per Mertesacker_19 Bernd Schneider_13 Michael Ballack_18 Tim Borowski  _5 Sebastian Kehl_11 Miroslav Klose_20 Lukas Podolski,1 Gianluigi Buffon_23 Marco Materazzi_5 Fabio Cannavaro_19 Gianluca Zambrotta_3 Fabio Grosso  _10 Francesco Totti_8 Gennaro Gattuso_21 Andrea Pirlo_20 Simone Perrotta_16 Mauro Camoranesi  _9 Luca Toni
20060705,Portugal,0,France,1,16,10,1,1,0,0,4,0,8,3,4,6,51%,49%,11 (6),6 (3),0.8,0.2,1.0,0.6,0.4,1.0,1 Ricardo_16 Ricardo Carvalho  _5 Fernando Meira_13 Miguel_14 Nuno Valente_7 Luis Figo_20 Deco_6 Costinha_18 Maniche_9 Pedro Miguel Pauleta_17 Cristiano Ronaldo,16 Fabien Barthez_5 William Gallas_3 Eric Abidal_19 Willy Sagnol_15 Lilian Thuram_4 Patrick Vieira_7 Florent Malouda_10 Zinedine Zidane  _6 Claude Makelele_12 Thierry Henry_22 Franck Ribéry
20060708,Germany,3,Portugal,1,14,15,2,3,0,0,1,3,2,7,8,7,48%,52%,16 (5),17 (10),0.6,0.2,0.8,0.6,0.2,0.6,"12 Oliver Kahn_21 Christoph Metzelder_6 Jens Nowotny_16 Philip Lahm_2 Marcell Jansen_8 Torsten Frings  _19 Bernd Schneider_7 Bastian Schweinsteiger  
  _5 Sebastian Kehl_11 Miroslav Klose_20 Lukas Podolski",1 Ricardo_5 Fernando Meira_2 Paulo Ferreira  _14 Nuno Valente_4 Ricardo Costa  _20 Deco_6 Costinha  _18 Maniche_9 Pedro Miguel Pauleta_11 Simão_17 Cristiano Ronaldo
20060709,Italy,1,France,1,15,24,1,3,0,1,4,2,5,7,6,1,51%,49%,6 (2),14 (7),0.8,0.2,1.6,0.8,0.2,1.2,1 Gianluigi Buffon_23 Marco Materazzi  _5 Fabio Cannavaro_19 Gianluca Zambrotta  _3 Fabio Grosso_10 Francesco Totti_8 Gennaro Gattuso_21 Andrea Pirlo_20 Simone Perrotta_16 Mauro Camoranesi_9 Luca Toni,"16 Fabien Barthez_5 William Gallas_3 Eric Abidal_19 Willy Sagnol  _15 Lilian Thuram_4 Patrick Vieira_7 Florent Malouda  _10 Zinedine Zidane  
 _6 Claude Makelele_12 Thierry Henry_22 Franck Ribéry"
20020601,Republic of Ireland,1,Cameroon,1,9,12,3,1,0,0,1,1,8,7,3,3,0%,0%,9 (5),11 (5),0.6,0.0,0.8,0.0,0.8,-0.2,1 Shay Given_5 Steve Staunton_18 Gary Kelly_14 Gary Breen_3 Ian Harte_12 Mark Kinsella_11 Kevin Kilbane_8 Matt Holland  _7 Jason McAteer  _10 Robbie Keane_9 Damien Duff,1 Boukar Alioum_5 Raymond Kalla Kongo  _3 Pierrre Wome_2 Bill Tchato_8 Geremi Njitap_4 Rigobert Song_17 Marc-Vivien Foe_12 Lauren Etame-Mayer_20 R. Salomon Olembe_9 Samuel Eto'o_10 Patrick Mboma  
20020601,Uruguay,1,Denmark,2,12,8,1,2,0,0,1,1,8,7,1,3,0%,0%,5 (4),6 (4),0.2,0.4,-0.2,0.8,0.0,0.4,1 Fabián Carini_14 Gonzalo Sorondo_4 Paolo Montero_2 Gustavo Méndez  _6 Darío Rodríguez  _7 Gianni Guigou_5 Pablo García_9 Dario Silva_8 Gustavo Varela_13 Sebastián Abreu_20 Alvaro Recoba,"1 Thomas Sorensen_3 Rene Henriksen_4 Martin Laursen  _5 Jan Heintze  _6 Thomas Helveg_7 Thomas Gravesen_2 Stig Töfting_8 Jesper Gronkjaer_11 Ebbe Sand_9 Jon Dahl Tomasson  
 _19 Dennis Rommedahl"
20020601,Germany,8,Saudi Arabia,0,19,10,2,1,0,0,3,2,10,1,0,6,0%,0%,24 (14),2 (0),0.6,0.0,2.2,0.0,0.2,-1.6,"1 Oliver Kahn_6 Christian Ziege  _21 Christoph Metzelder_2 Thomas Linke  _22 Torsten Frings_13 Michael Ballack  _8 Dietmar Hamann  _19 Bernd Schneider  _5 Carsten Ramelow_11 Miroslav Klose  
  _9 Carsten Jancker  ",1 Mohammed Al Daeyea_13 Hussein Sulimani_12 Ahmed Dukhi Al Dosari_4 Abdullah Zubromawi_3 Raza Takar_17 Abdullah Al Shahrani_16 Khumais Al Owairan_18 Nawaf Al Temyat_8 Mohammed Noor  _20 Al Hassan Al Yami_9 Sami Al Jaber
20020602,Argentina,1,Nigeria,0,14,19,2,1,0,0,1,3,11,3,2,8,0%,0%,18 (9),7 (2),0.2,0.6,0.0,0.6,0.2,0.0,12 Pablo Cavallero_4 Mauricio Roberto Pochettino_6 Walter Adrián Samuel  _13 Diego Placente_10 Ariel Ortega_11 Juan Sebastián Verón_8 Javier Zanetti_14 Diego Pablo Simeone  _3 Juan Pablo Sorín_9 Gabriel Batistuta  _7 Claudio López,1 Ike Shoronmu_3 Celestine Babayaro_2 Joseph Yobo_5 Isaac Okoronkwo_6 Taribo West_16 Efe Sodje  _11 Garba Lawal_10 Jay-Jay Okocha_4 Nwankwo Kanu_17 Julius Agahowa_9 Bartholomew Ogbeche
20020602,Paraguay,2,South Africa,2,17,18,4,4,0,0,3,0,4,2,3,4,0%,0%,9 (6),9 (4),0.2,0.4,-1.0,0.4,0.4,0.2,22 Ricardo Tavarelli  _4 Carlos Alberto Gamarra_5 Celso Ayala_2 Francisco Arce  _21 Denis Ramón Caniza  _18 Julio Cáceres  _8 Guido Alvarenga_6 Estanislao Struway_10 Roberto Acuña_11 Jorge Campos_9 Roque Santa Cruz  ,"16 Andre Arendse_13 Pierre Issa  _2 Cyril Nzama_4 Aaron Mokoena  
 _3 Bradley Carnell_19 Lucas Radebe_7 Quinton Fortune  _15 Sibusiso Zuma  _6 MacBeth Sibaya_12 Tebeho Mokoena_17 Benedict McCarthy  "
20020602,England,1,Sweden,1,10,13,1,2,0,0,2,1,2,3,5,3,0%,0%,10 (4),13 (6),0.2,0.6,0.6,0.0,0.8,-0.2,"1 David Seaman_2 Danny Mills_5 Rio Ferdinand_6 Sol Campbell  
 _3 Ashley Cole_7 David Beckham_8 Paul Scholes_18 Owen Lee Hargreaves_10 Michael Owen_11 Emile Heskey_20 Darius Vassell",1 Magnus Hedman_4 Johan Mjallby_16 Teddy Lucic_15 Andreas Jakobsson  _2 Olof Mellberg_7 Niclas Alexandersson  _6 Tobias Linderoth_9 Fredrik Ljungberg_17 Magnus Svensson_10 Marcus Allbäck  _11 Henrik Larsson
20020602,Spain,3,Slovenia,1,17,15,1,2,0,0,2,0,5,5,2,5,0%,0%,13 (7),10 (3),0.6,0.2,2.0,0.4,0.4,-0.2,"1 Iker Casillas_6 Fernando Hierro  _5 Carles Puyol_20 Miguel Angel Nadal_3 Juan Francisco Garcia_17 Juan Carlos Valerón  
 _21 Luis Enrique Martínez_11 Francisco De Pedro_8 Ruben Baraja_10 Diego Tristán_7 Raúl González  ",1 Marko Simeunovic_3 Zeljko Milinovic_6 Aleksander Knavs_5 Marinko Galic_19 Amir Karic  _11 Miran Pavlin_7 Dzoni Novak_8 Ales Ceh_10 Zlatko Zahovic_13 Mladen Rudonja_9 Milan Osterc
20020603,Croatia,0,Mexico,1,16,17,0,0,1,0,7,1,11,3,4,4,0%,0%,8 (4),8 (4),0.4,0.6,0.8,0.4,0.0,-0.2,1 Stipe Pletikosa_6 Boris Zivkovic  _4 Stejpan Tomas_17 Robert Jarni_21 Robert Kovac_3 Josip Simunic_8 Robert Prosinecki_10 Nico Kovac_14 Zvonimir Soldo_9 Davor Suker_11 Alen Boksic,1 Oscar Pérez_16 Salvador Carmona_7 Ramón Morales_5 Manuel Vidrio_11 Braulio Luna_6 Gerardo Torrado_13 Sigifredo Mercado_19 Gabriel Caballero_4 Rafael Márquez_9 Jared Francisco Echavarria Borgetti_10 Cuauhtemoc Blanco  
20020603,Brazil,2,Turkey,1,18,21,1,3,0,2,3,1,4,3,3,9,0%,0%,18 (11),6 (4),0.6,0.2,1.0,0.4,0.2,0.2,1 Marcos_6 Roberto Carlos_5 Edmílson_2 Cafu_4 Jose Vitor Roque Junior_3 Lúcio_19 Juninho Paulista_10 Rivaldo  _11 Ronaldinho_8 Gilberto Silva_9 Ronaldo  ,"1 Recber Rustu_4 Fatih Akyel  _5 Alpay Ozalan  
 _16 Umit Ozat_3 Bulent Korkmaz_21 Emre Belozoglu_20 Hakan Unsal  
 _8 Tugay Kerimoglu_10 Yildiray Basturk_9 Hakan Sukur_11 Hasan Gokhan Sas  "
20020603,Italy,2,Ecuador,0,19,17,1,3,0,0,5,2,5,8,4,6,0%,0%,13 (8),8 (4),0.4,0.4,0.2,0.8,0.0,1.6,"1 Gianluigi Buffon_2 Christian Panucci_13 Alessandro Nesta_3 Paolo Maldini_5 Fabio Cannavaro  _14 Luigi Di Biagio_19 Gianluca Zambrotta_11 Christaino Doni_17 Damiano Tommasi_21 Christian Vieri  
 _10 Francesco Totti",1 José Francisco Cevallos_4 Ulises De La Cruz  _6 Raul Guerron_2 Augusto Porozo  _3 Iván Hurtado_19 Edison Méndez_16 Kléver Chalá  _20 Edwin Tenorio_5 Alfonso Obregón_10 Alex Aguinaga_11 Agustín Delgado
20020604,China,0,Costa Rica,2,15,18,3,4,0,0,2,7,5,2,2,3,0%,0%,6 (3),11 (5),1.0,0.0,2.0,0.4,0.2,0.6,22 Jiang Jin_5 Fan Zhiyi_14 Li Weifeng_7 Sun Jihai_4 Wu Chengying_21 Xu Yunlong  _8 Li Tie  _18 Li Xiaopeng  _9 Ma Mingyu_10 Hao Haidong_20 Yang Chen,"1 Erick Lonnis_15 Harold Wallace McDonald_5 Gilberto Martínez Vidal_22 Carlos Castro_4 Mauricio Wright  _3 Luis Marín  _10 Wálter Centeno  _8 Mauricio Solís  _11 Rónald Gómez  
 _7 Rolando Fonseca_9 Paulo Wanchope"
20020604,Japan,2,Belgium,2,27,25,2,4,0,0,1,2,1,4,4,2,0%,0%,8 (4),9 (6),0.2,0.4,-0.4,0.4,0.4,0.2,"12 Seigo Narazaki_4 Ryuzo Morioka_16 Koji Nakata_3 Naoki Matsuda_5 Junichi Inamoto  
 _7 Hidetoshi Nakata_18 Shinji Ono_21 Kazuyuki Toda  _22 Daisuke Ichikawa_13 Atsushi Yanagisawa_11 Takayuki Suzuki  ","1 Geert De Vlieger_12 Peter Van Der Heyden  
 _4 Eric Van Meir  _15 Jacky Peeters  _16 Daniel Van Buyten_6 Timmy Simons_11 Gert Verheyen  _10 Johan Walem_18 Yves Vanderhaeghe_8 Bart Goor_7 Marc Wilmots  "
20020604,South Korea,2,Poland,0,14,20,1,3,0,0,1,5,9,2,2,6,0%,0%,14 (8),8 (2),0.2,0.6,0.4,0.5,0.0,0.25,1 Lee Woon-Jae_4 Choi Jun-Chul_20 Hong Myung-Bo_7 Tae-Young Kim_13 Lee Eul-Young_6 Yoo Sang-Chul  _22 Song Chong-Gug_5 Kim Nam-Il_21 Park Ji-Sung  _9 Seol Ki-Hyun_18 Hwang Sun-Hong  ,1 Jerzy Dudek_15 Tomasz Waldoch_21 Marek Kozminski_20 Jacek Bak_4 Michal Zewlakow_6 Tomasz Hajto  _7 Piotr Swierczewski  _18 Jacek Krzynowek  _10 Radoslav Kaluzny_11 Emmanuel Olisadebe_19 Maciej Zurawski
