Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_avg_wins,team1_avg_draws,team1_avg_gd,team2_avg_wins,team2_avg_draws,team2_avg_gd,team1_lineup,team2_lineup,year
19940619,Belgium,1,Morocco,0,0,0,2,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Michel Preud`homme_-- Michel De Wolf_-- George Grun  _-- Franky Van Der Elst_-- Danny Boffin_-- Rudi Smidts_-- Enzo Scifo_-- Marc Degryse  _-- Lorenzo Staelens_-- Luc Nilis_-- Josip Weber  ,-- Khalil Azmi_-- Nacer Abdellah_-- Abdelkrim El Hadrioui_-- Nourredine Naybet  _-- Larbi Hababi_-- Smahi Triki_-- Mohamed Chaouch_-- Mustapha El Haddaoui_-- Rachid Azzouzi  _-- Rachid Daoudi  _-- Mustapha Hadji,1994
19940619,Cameroon,2,Sweden,2,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Joshep Bell_-- Stephen Tataw Eta_-- Hans Agbo_-- Raymond Kalla N`Kono_-- Rigobert Song Bahanag_-- David Embé  _-- Emile Mbouh Mbouh  _-- Louis Mfede_-- Thomas Libiih_-- Francois Omam Biyick  _-- Marc Foe,"-- Thomas Ravelli_-- Roger Ljung  _-- Roland Nilsson_-- Stefan Schwarz_-- Patrik Andersson_-- Joachim Björklund_-- Klas Ingesson_-- Jonas Thern_-- Jesper Blomqvist_-- Thomas Brolin_-- Martin Dahlin  
 ",1994
19940619,Norway,1,Mexico,0,0,0,2,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Erik Thorstvedt_-- Henning Berg_-- Rune Bratseth_-- Alf-Inge Haland  _-- Stig Bjornebye_-- Erik Mykland_-- Jan Fjortoft_-- Jostein Flo_-- Jahn Jakobsen_-- Oyvind Leonhardsen  _-- Lars Bohinen,-- Jorge Campos_-- Claudio Suárez  _-- Jesús Ramírez_--_-- Marcos Ambriz_-- Raúl Gutiérrez_-- Hugo Sánchez_-- Luis García_-- Joaquín Del Olmo_-- Luis Valdez_-- Luis Zague,1994
19940620,Brazil,2,Russia,0,0,0,0,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Claudio Taffarel_-- Marcio Marcio Santos_-- Jorge Jorginho_-- Ricardo Rocha_-- Leonardo Leonardo Da Araújo_-- Rai  _-- Dunga_-- Mauro Silva_-- Cézar Zinho_-- Romário  _--,-- Dimitri Kharin_-- Sergei Gorlukovich_-- Dimitri Khlestov  _-- Dimitri Kuznetsov  _-- Vladisav Ternavski_-- Valery Karpin_-- Yuri Nikiforov  _-- Andrei Piatnitski_-- Ilia Tsymbalar_-- Dimitri Radchenko_--,1994
19940620,Netherlands,2,Saudi Arabia,1,0,0,2,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Ed De Goey_--_-- Frank De Boer  _-- Ulrich Van Gobbel  _-- Dennis Bergkamp_-- Franklin Edmundo Rijkaard_-- Wim Jonk  _-- Bryan Roy_-- Ronald De Boer_-- Jan Wouters_-- Marc Overmars,"-- Mohammed Al Deayea_-- Mohamed Al Jawad  _-- Mohammed Al Khilaiwi_-- Ahmed Madani_-- Fuad Amin  
 _-- Fahad Al Bishi_-- Saeed Owairan_-- Abdullah Al Dosari  _-- Khalid Al Muwallid_-- Talal Jebreen_-- Majed Mohammed",1994
19940621,Argentina,4,Greece,0,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Luis Islas_-- Fernando Gabriel Cáceres  _-- Oscar Ruggeri_-- José Chamot_14 Diego Pablo Simeone_-- Roberto Sensini_-- Diego Maradona  _-- Claudio Caniggia_-- Gabriel Batistuta  
  _-- Abel Balbo_-- Fernando Redondo",-- Antonios Minou_-- Eustratios Apostolakis_-- Thanassis Kolitsidakis_-- Stylianos Manolas  _-- Yannis Kalitzakis_-- Nikolaos Nioplias_-- Nikolaos Tsiantakis_-- Savvas Kofidis_-- Nikolaos Machlas_-- Dimitrios Saravakos_-- Panagiotis Tsalouchidis  ,1994
19940621,Germany,1,Spain,1,0,0,1,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Bodo Illgner_-- Andreas Brehme_-- Juergen Kohler_-- Thomas Strunz_-- Lothar Matthäus_-- Thomas Berthold_-- Thomas Hässler_-- Stefan Effenberg  _-- Andreas Möller_-- Matthias Sammer_-- Jürgen Klinsmann  _-- Jürgen Klinsmann  ,-- Andoni Zubizarreta_-- Fernando Hierro  _-- Fernández Abelardo  _-- Albert Ferrer_-- Barjuan Sergi_-- Juan Goikoetxea  _-- José Caminero_-- Josep Guardiola_-- Rafael Alkorta_-- Julio Salinas  _-- Luis Enrique Martínez,1994
19940621,Nigeria,3,Bulgaria,0,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Peter Rufai_-- Austine Eguavoen_-- Benedict Iroha_-- Chidi Nwanu_-- Daniel Amokachi  _-- Okechukwu Uche_-- Emmanuel Amunike  
 _-- Rashidi Yekini  _-- Samson Siasia_-- George Finidi_-- Sunday Oliseh",-- Borislav Mihaylov_-- Emil Kostadinov_-- Petar Houbtchev_-- Emil Kremenliev_-- Trifon Ivanov_-- Tzanko Tzvetanov_-- Daniel Boromirov_-- Iordan Letchkov  _-- Hristo Stoitchkov_-- Krassimir Balakov_-- Azlatko Iankov,1994
19940622,Romania,1,Switzerland,4,0,0,3,0,1,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Bogdan Stelea_-- Dan Petrescu_-- Gheorghe Popescu_-- Gheorghe Mihali  _-- Daniel Prodan_-- Gheorghe Hagi  _-- Ioan Lupescu  _-- Ilie Dumitrescu_-- Miodrag Belodedicci  _-- Dorinel Munteanu_-- Florin Raducioiu,"-- Marco Pascolo_-- Alain Geiger_-- Dominique Herr_-- Marc Hottiger_-- Yvan Quentin_-- Georges Bregy_-- Alain Sutter  _-- Christophe Ohrel_-- Ciriaco Sforza_-- Stephane Chapuisat  _-- Adrian Knup  
 ",1994
19940622,United States,2,Colombia,1,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Tony Meola_-- Marcelo Balboa_-- Thomas Dooley_-- Alexi Lalas  _-- Fernando Clavijo_-- Paul Caligiuri_-- Eric Wynalda_-- Tab Ramos_-- Mike Sorber_-- John Harkes_-- Ernie Stewart  ,-- Oscar Córdoba_-- Andrés Escobar   OG_-- Luis Herrera_-- Wilson Pérez_-- Alexis Mendoza_-- Carlos Valderrama_-- Freddy Rincón_-- Hernán Gaviria_-- Leonel Alvarez_-- Faustino Asprilla_-- Antony De Avila  ,1994
19940623,Italy,1,Norway,0,0,0,1,2,1,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Gianluca Pagliuca  _-- Franco Baresi_-- Alessandro Costacurta_-- Antonio Benarrivo_-- Paolo Maldini_-- Demetrio Albertini_-- Roberto Baggio_-- Dino Baggio  _-- Nicola Berti_-- Giuseppe Signori_-- Pierluigi Casiraghi  ,-- Erik Thorstvedt_-- Henning Berg_-- Rune Bratseth_-- Alf-Inge Haland  _-- Stig Bjornebye  _-- Erik Mykland_-- Jan Fjortoft_-- Jostein Flo_-- Oyvind Leonhardsen_-- Sigurd Rushfeldt_-- Lars Bohinen,1994
19940623,South Korea,0,Bolivia,0,0,0,3,3,0,2,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- In Choi_-- Hong Myung-Bo_-- Pan Kim_-- Jung Park  _-- Hong Shin  _-- Jung Seo_-- Joo Sung Kim_-- Jung-Yoon Noh_-- Joeng Ko  _-- Sun Hwang_-- Young Lee,"-- Carlos Trucco_-- Carlos Borja_-- Gustavo Quinteros_-- Miguel Rimba  
 _-- Marco Sandy_-- Julio Baldivieso  _-- Luis Héctor Cristaldo  
 _-- Erwin Sánchez_-- Milton Melgar_-- Luis Ramallo_-- Vladimir Soria",1994
19940625,Argentina,2,Nigeria,1,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Luis Islas_-- Fernando Gabriel Cáceres_-- Oscar Ruggeri_-- José Chamot_14 Diego Pablo Simeone_-- Roberto Sensini_-- Diego Maradona_-- Claudio Caniggia  
  _-- Gabriel Batistuta_-- Abel Balbo_-- Fernando Redondo",-- Peter Rufai_-- Austine Eguavoen  _-- Chidi Nwanu_-- Michael Emenalo  _-- Daniel Amokachi_-- Okechukwu Uche_-- Emmanuel Amunike_-- Rashidi Yekini_-- Samson Siasia  _-- George Finidi_-- Sunday Oliseh,1994
19940625,Belgium,1,Netherlands,0,0,0,1,5,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Michel Preud`homme_-- Michel De Wolf_-- George Grun_-- Franky Van Der Elst_-- Enzo Scifo_-- Vital Borkelmans  _-- Marc Degryse_-- Philippe Albert  _-- Marc Emmers_-- Lorenzo Staelens_-- Josip Weber,"-- Ed De Goey_--_-- Frank De Boer_-- Johannes De Wolf_-- Dennis Bergkamp  _-- Stan Valckx_-- Wim Jonk  _-- Bryan Roy_-- Ronald De Boer_-- Franklin Edmundo Rijkaard  _-- Jan Wouters  
 ",1994
19940625,Saudi Arabia,2,Morocco,1,0,0,4,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Mohammed Al Deayea  _-- Mohamed Al Jawad_-- Mohammed Al Khilaiwi_-- Ahmed Madani_-- Awad Al Anazi_-- Fahad Al Bishi_-- Fuad Amin  
 _  -- Sami Al Jaber_-- Saeed Owairan_-- Sami Al Jaber  _-- Khalid Al Muwallid  _-- Talal Jebreen  ",-- Khalil Azmi_-- Nacer Abdellah_-- Abdelkrim El Hadrioui  _-- Nourredine Naybet  _-- Larbi Hababi_-- Smahi Triki_-- Mohamed Chaouch  _-- Rachid Azzouzi_-- Rachid Daoudi_-- Ahmed Bahja_-- Tahar El Khalej,1994
19940626,Bulgaria,4,Greece,0,0,0,4,4,1,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Borislav Mihaylov_-- Emil Kostadinov_-- Petar Houbtchev  _-- Emil Kremenliev_-- Trifon Ivanov  
 _-- Tzanko Tzvetanov_-- Nasko Sirakov_-- Iordan Letchkov  _-- Hristo Stoitchkov  
 _-- Krassimir Balakov_-- Azlatko Iankov  ",-- Ilias Atmatsidis_-- Eustratios Apostolakis_-- Vaios Karagiannis  _-- Kyriakos Karataidis_-- Yannis Kalitzakis_-- Minas Hantzidis  _-- Nikolaos Nioplias_-- Savvas Kofidis_-- Nikolaos Machlas_-- Alenxandros Alexiou  _-- Spyridon Marangos,1994
19940626,Switzerland,0,Colombia,2,0,0,2,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Marco Pascolo_-- Alain Geiger_-- Dominique Herr_-- Marc Hottiger_-- Yvan Quentin_-- Georges Bregy  _-- Alain Sutter_-- Christophe Ohrel_-- Ciriaco Sforza_-- Stephane Chapuisat_-- Adrian Knup  ,"-- Oscar Córdoba_-- Andrés Escobar_-- Luis Herrera_-- Wilson Pérez_-- Alexis Mendoza_-- Carlos Valderrama  _-- Freddy Rincón_-- Hernán Gaviria  
 _-- Leonel Alvarez  _-- José Valencia_-- Faustino Asprilla",1994
19940626,United States,0,Romania,1,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Tony Meola_-- Juergen Sommer_-- Marcelo Balboa_-- Thomas Dooley_-- Alexi Lalas_-- Fernando Clavijo  _-- Paul Caligiuri_-- Eric Wynalda_-- Tab Ramos_-- John Harkes  _-- Ernie Stewart,"-- Florin Prunea_-- Dan Petrescu  
 _-- Gheorghe Popescu_-- Daniel Prodan_-- Gheorghe Hagi_-- Ioan Lupescu_-- Ilie Dumitrescu_-- Miodrag Belodedicci_-- Dorinel Munteanu_-- Tibor Selymes_-- Florin Raducioiu  ",1994
19940627,Bolivia,1,Spain,3,0,0,0,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Carlos Trucco_-- Carlos Borja_-- Miguel Rimba_-- Marco Sandy_-- Juan Peña_-- Erwin Sánchez  _-- Milton Melgar_-- Mauricio Ramos_-- Modesto Soruco_-- Luis Ramallo_-- Vladimir Soria,"-- Andoni Zubizarreta_-- Fernández Abelardo_-- Albert Ferrer  _-- Barjuan Sergi_-- Juan Goikoetxea_-- José Caminero  
  _-- Josep Guardiola  _-- Salvador Voro_-- Julio Salinas_-- Julen Guerrero López_-- Felipe Miñambres",1994
19940627,Germany,3,South Korea,2,0,0,3,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Bodo Illgner_-- Andreas Brehme  _-- Guido Buchwald_-- Juergen Kohler_-- Lothar Matthäus_-- Karlheinz Riedle  _  -- Karlheinz Riedle_-- Thomas Berthold_-- Thomas Hässler_-- Stefan Effenberg  _-- Matthias Sammer_-- Jürgen Klinsmann  
  _-- Jürgen Klinsmann  
  ",-- In Choi_-- Hong Myung-Bo  _-- Pan Kim_-- Jung Park_-- Hong Shin_-- Joo Sung Kim_-- Young Cho_-- Joeng Ko_-- Young Choi  _-- Sun Hwang  _-- Young Lee,1994
19940628,Brazil,1,Sweden,1,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Claudio Taffarel_-- Marcio Marcio Santos_-- Jorge Jorginho_-- Leonardo Leonardo Da Araújo_-- Santos Aldair  _-- Rai_-- Dunga_-- Mauro Silva_-- Cézar Zinho_-- Romário  _--,-- Thomas Ravelli_-- Roger Ljung_-- Roland Nilsson_-- Stefan Schwarz_-- Patrik Andersson_-- Pontus Kamark_-- Kennet Andersson  _-- Klas Ingesson_-- Jonas Thern_-- Thomas Brolin_-- Henrik Larsson,1994
19940628,Italy,1,Mexico,1,0,0,1,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Luca Marchegiani_-- Alessandro Costacurta_-- Antonio Benarrivo_-- Luigi Apolloni_-- Paolo Maldini_-- Demetrio Albertini  _-- Roberto Baggio_-- Dino Baggio_-- Nicola Berti_-- Giuseppe Signori_-- Pierluigi Casiraghi,-- Jorge Campos_-- Claudio Suárez_-- Jesús Ramírez_-- Marcos Ambriz_-- Alberto García Aspe  _-- Joaquín Del Olmo  _-- Luis García  _-- Marcelino Bernal  _--_-- Luis Zague_-- Carlos Hermosillo,1994
19940628,Republic of Ireland,0,Norway,0,0,0,3,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Pat Bonner_-- Steve Staunton_-- Phil Babb_-- Gary Kelly  _-- Andy Townsend_-- John Sheridan_-- Ray Houghton  _-- John Aldridge_-- Paul McGrath_-- Roy Keane  _-- Jason McAteer,-- Erik Thorstvedt_-- Henning Berg_-- Gunnar Halle_-- Erland Johnsen  _-- Rune Bratseth_-- Stig Bjornebye_-- Kjetil Rekdal_-- Erik Mykland_-- Jostein Flo_-- Oyvind Leonhardsen_-- Goran Sorloth  ,1994
19940628,Russia,6,Cameroon,1,0,0,3,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Stanislav Cherchesov_-- Dimitri Khlestov  _-- Vladisav Ternavski_-- Victor Onopko_-- Omar Tetradze_-- Valery Karpin  _-- Yuri Nikiforov  _-- Ilia Tsymbalar_-- Igor Lediakhov_-- Oleg Salenko  
    _-- Dimitri Radchenko  ",-- Jacques Songo`o  _-- Stephen Tataw Eta_-- Víctor Ndip Akem_-- Hans Agbo_-- Raymond Kalla N`Kono_-- David Embé_-- Andre Kana Bijick  _-- Louis Mfede_-- Thomas Libiih_-- Francois Omam Biyick_-- Marc Foe,1994
19940629,Belgium,0,Saudi Arabia,1,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Michel Preud`homme_-- Michel De Wolf_-- Franky Van Der Elst_-- Dirk Medved_-- Danny Boffin_-- Rudi Smidts  _-- Enzo Scifo  _-- Marc Degryse_-- Philippe Albert_-- Lorenzo Staelens_-- Marc Wilmots,-- Mohammed Al Deayea_-- Mohamed Al Jawad_-- Mohammed Al Khilaiwi_-- Abdullah Zabermawi_-- Ahmed Madani  _-- Fahad Al Bishi_-- Saeed Owairan  _-- Talal Jebreen_-- Majed Mohammed_-- Hamzah Falatah  _-- Hamzah Saleh,1994
19940629,Morocco,1,Netherlands,2,0,0,5,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Zakaria Alaoui_-- Abdelkrim El Hadrioui_-- Smahi Triki_-- Rachid Neqrouz_-- Larbi Hababi  _-- Rachid Azzouzi_-- Hassan Nader  
 _-- Ahmed Bahja_-- Tahar El Khalej  _-- Abdelmejid Bouyboud  _-- Mohamed Samadi  ",-- Ed De Goey_--_-- Frank De Boer_-- Stan Valckx  _-- Dennis Bergkamp  _-- Aron Winter_-- Wim Jonk_-- Jan Wouters  _-- Richard Witschge_-- Marc Overmars_-- Peter Van Vossen,1994
19940630,Argentina,0,Bulgaria,2,0,0,3,5,0,2,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Luis Islas_-- Fernando Gabriel Cáceres_-- José Chamot_-- Hernan Díaz_14 Diego Pablo Simeone_-- Oscar Ruggeri  _-- Claudio Caniggia_-- Gabriel Batistuta  _-- Abel Balbo_-- Fernando Redondo_-- Leonardo Rodríguez  ,"-- Borislav Mihaylov_-- Emil Kostadinov_-- Petar Houbtchev_-- Emil Kremenliev_-- Trifon Ivanov  _-- Tzanko Tzvetanov  
 _-- Nasko Sirakov  _-- Iordan Letchkov_-- Hristo Stoitchkov  
 _-- Krassimir Balakov  _-- Azlatko Iankov  
 ",1994
19940630,Greece,0,Nigeria,2,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Christos Karkamanis_-- Yannis Kalitzakis  _-- Vaios Karagiannis_-- Alenxandros Alexiou_-- Alexios Alexandris_-- Anastassios Mitropoulos  _-- Nikolaos Nioplias_-- Savvas Kofidis_-- Nikolaos Machlas_-- Panagiotis Tsalouchidis_-- Minas Hantzidis,-- Peter Rufai_-- Chidi Nwanu_-- Okechukwu Uche_-- Michael Emenalo_-- Daniel Amokachi_-- Stephen Keshi  _-- Emmanuel Amunike_-- Rashidi Yekini  _-- Samson Siasia_-- George Finidi  _-- Sunday Oliseh  ,1994
19940702,Germany,3,Belgium,2,0,0,2,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Bodo Illgner_-- Guido Buchwald_-- Juergen Kohler_-- Martin Wagner  _-- Thomas Berthold_-- Thomas Helmer  _-- Lothar Matthäus_-- Rudi Völler  
 _-- Jürgen Klinsmann  _-- Jürgen Klinsmann  _  -- Rudi Völler_-- Thomas Hässler_-- Matthias Sammer","-- Michel Preud`homme_-- Michel De Wolf_-- George Grun  _-- Enzo Scifo_-- Rudi Smidts_-- Philippe Albert  
 _-- Franky Van Der Elst_-- Marc Emmers_-- Lorenzo Staelens_-- Luc Nilis_-- Josip Weber",1994
19940702,Spain,3,Switzerland,0,0,0,4,4,1,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Andoni Zubizarreta_-- Fernández Abelardo_-- Albert Ferrer  _-- Juan Goikoetxea  _-- Fernando Hierro  _-- José Camarasa  
 _-- Luis Enrique Martínez  _6 Miguel Ángel Nadal Homar_-- Barjuan Sergi_-- José Bakero_-- Rafael Alkorta",-- Marco Pascolo  _-- Alain Geiger_-- Dominique Herr_-- Marc Hottiger  _-- Yvan Quentin_-- Christophe Ohrel_-- Georges Bregy_-- Stephane Chapuisat_-- Adrian Knup_-- Ciriaco Sforza_-- Thomas Bickel,1994
19940703,Romania,3,Argentina,2,0,0,3,4,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Florin Prunea_-- Dan Petrescu_-- Gheorghe Popescu  _-- Daniel Prodan_-- Miodrag Belodedicci_-- Gheorghe Mihali_-- Gheorghe Hagi  _-- Ioan Lupescu_-- Ilie Dumitrescu  
  _-- Dorinel Munteanu_-- Tibor Selymes  ","-- Luis Islas_-- Fernando Gabriel Cáceres  _-- Oscar Ruggeri  
 _-- José Chamot  _14 Diego Pablo Simeone_-- Roberto Sensini_10 Ariel Ortega_-- Gabriel Batistuta  _-- Abel Balbo  _-- José Basualdo_-- Fernando Redondo  ",1994
19940703,Saudi Arabia,1,Sweden,3,0,0,1,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Mohammed Al Deayea_-- Mohamed Al Jawad_-- Mohammed Al Khilaiwi_-- Abdullah Zabermawi_-- Ahmed Madani_-- Fahad Al Bishi_-- Fuad Amin_-- Saeed Owairan_-- Sami Al Jaber_-- Hamzah Falatah_-- Hamzah Saleh,"-- Thomas Ravelli_-- Roger Ljung  _-- Patrik Andersson_-- Joachim Björklund_-- Roland Nilsson  _-- Stefan Schwarz_-- Thomas Brolin_-- Martin Dahlin  _-- Kennet Andersson  
 _-- Klas Ingesson_-- Jonas Thern  ",1994
19940705,Nigeria,1,Italy,2,0,0,4,5,0,2,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Peter Rufai_-- Austine Eguavoen_-- Chidi Nwanu  _-- Michael Emenalo  _-- Emmanuel Amunike  _-- Okechukwu Uche_-- Augustine Okocha_-- Daniel Amokachi_-- Rashidi Yekini_-- George Finidi_-- Sunday Oliseh  ,"-- Luca Marchegiani_-- Alessandro Costacurta  _-- Paolo Maldini  
 _-- Antonio Benarrivo_-- Roberto Donadoni_-- Demetrio Albertini_-- Roberto Baggio  
 _-- Daniele Massaro  _-- Nicola Berti_-- Giuseppe Signori  _-- Roberto Mussi",1994
19940710,Bulgaria,2,Germany,1,0,0,3,5,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Borislav Mihaylov  _-- Emil Kostadinov_-- Petar Houbtchev_-- Trifon Ivanov  _-- Hristo Stoitchkov  
 _-- Tzanko Tzvetanov_-- Azlatko Iankov_-- Nasko Sirakov_-- Iordan Letchkov  _-- Krassimir Balakov_-- Ilian Kiriakov","-- Bodo Illgner_-- Guido Buchwald_-- Juergen Kohler_-- Martin Wagner  _-- Lothar Matthäus  _-- Thomas Berthold_-- Thomas Helmer  
 _-- Lothar Matthäus  _-- Rudi Völler  _-- Jürgen Klinsmann  _-- Thomas Hässler  _-- Andreas Möller",1994
19940710,Romania,2,Sweden,2,0,0,3,2,0,2,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Florin Prunea_-- Dan Petrescu_-- Gheorghe Popescu  _-- Daniel Prodan_-- Miodrag Belodedicci_-- Tibor Selymes  _-- Gheorghe Hagi_-- Ioan Lupescu_-- Florin Raducioiu  
 _-- Ilie Dumitrescu_-- Dorinel Munteanu","-- Thomas Ravelli_-- Roger Ljung_-- Patrik Andersson_-- Joachim Björklund_-- Roland Nilsson_-- Stefan Schwarz  
 _-- Thomas Brolin  _-- Martin Dahlin_-- Kennet Andersson  _-- Klas Ingesson  
 _-- Hakan Mild",1994
19940713,Bulgaria,1,Italy,2,0,0,3,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Borislav Mihaylov_-- Emil Kostadinov  _-- Petar Houbtchev_-- Trifon Ivanov_-- Tzanko Tzvetanov_-- Azlatko Iankov  _-- Nasko Sirakov_-- Iordan Letchkov  _-- Hristo Stoitchkov  _-- Krassimir Balakov_-- Ilian Kiriakov,"-- Gianluca Pagliuca_-- Alessandro Costacurta  _-- Paolo Maldini_-- Antonio Benarrivo_-- Dino Baggio_-- Demetrio Albertini  _-- Roberto Baggio  
 _-- Roberto Donadoni_-- Nicola Berti_-- Pierluigi Casiraghi_-- Roberto Mussi",1994
19940713,Sweden,0,Brazil,1,0,0,2,1,1,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Thomas Ravelli_-- Roger Ljung  _-- Patrik Andersson_-- Joachim Björklund_-- Roland Nilsson_-- Hakan Mild_-- Thomas Brolin  _-- Martin Dahlin_-- Kennet Andersson_-- Klas Ingesson_-- Jonas Thern  ,-- Claudio Taffarel_-- Cluadio Branco_-- Marcio Marcio Santos_-- Jorge Jorginho_-- Dunga_-- Santos Aldair_-- Romário  _--_-- Mauro Silva_-- Cézar Zinho  _-- Iomar Mazinho,1994
19940716,Sweden,4,Bulgaria,0,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Thomas Ravelli_-- Patrik Andersson_-- Joachim Björklund_-- Pontus Kamark_-- Roland Nilsson_-- Stefan Schwarz_-- Thomas Brolin  _-- Kennet Andersson  
 _-- Klas Ingesson_-- Hakan Mild  _-- Henrik Larsson  ",-- Borislav Mihaylov_-- Emil Kostadinov_-- Petar Houbtchev_-- Trifon Ivanov_-- Tzanko Tzvetanov_-- Azlatko Iankov  _-- Nasko Sirakov_-- Iordan Letchkov_-- Hristo Stoitchkov_-- Krassimir Balakov_-- Ilian Kiriakov,1994
19940717,Brazil,0,Italy,0,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Claudio Taffarel_-- Cluadio Branco_-- Marcio Marcio Santos_  -- Cluadio Branco_-- Jorge Jorginho_-- Dunga_-- Santos Aldair_-- Romário_--_-- Mauro Silva_-- Cézar Zinho_-- Iomar Mazinho  ,-- Gianluca Pagliuca_-- Franco Baresi_  -- Demetrio Albertini_-- Paolo Maldini_-- Antonio Benarrivo_-- Dino Baggio_-- Demetrio Albertini  _-- Roberto Baggio_-- Roberto Donadoni_-- Daniele Massaro_-- Nicola Berti_-- Roberto Mussi,1994
