Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_lineup,team2_lineup
20060624,Argentina,2,Mexico,1,19,25,2,4,0,0,8,2,6,5,3,0,51%,49%,11 (6),16 (9),1 Roberto Abbondanzieri_6 Gabriel Heinze  _2 Roberto Ayala_13 Lionel Scaloni_3 Juan Pablo Sorin  _10 Juan Román Riquelme_5 Esteban Cambiasso_18 Maxi Rodríguez  _8 Javier Mascherano_9 Hernán Crespo  _7 Javier Saviola,"1 Oswaldo Javier Ibarra Sanchez_4 Rafael Márquez  
 _5 Ricardo Mendoza Osorio_15 Jose Antonio Gonzalez Castro  _18 Andrés Guardado_16 Mario Mendez_3 Carlos Salcido_8 Pavel Segura Pardo_9 Jared Francisco Echavarria Borgetti_11 Ramon Higuera Morales_17 Francisco Fonseca  "
20060625,England,1,Ecuador,0,13,22,3,3,0,0,3,6,5,7,0,0,51%,49%,10 (4),13 (4),1 Paul Robinson  _5 Rio Ferdinand_3 Ashley Cole_6 John Terry  _4 Steven Gerrard_18 Michael Carrick_11 Joe Cole_7 David Beckham  _8 Frank Lampard_16 Owen Hargreaves_9 Wayne Rooney,12 Cristian Rafael Medrano Mora_4 Ulises De la Cruz  _3 Ivan Jacinto Angulo Hurtado_17 Geovanny Espinoza_18 Neicer Reasco_20 Edwin Rolando Montano Tenorio_8 Edison Vicente Mendez Mendez_16 Antonio Valencia  _14 Segundo Castillo_11 Agustin Delgado_21 Carlos Vicente Medina Tenorio  
20060625,Portugal,1,Netherlands,0,9,12,7,5,2,2,4,2,3,5,5,6,51%,49%,11 (6),25 (8),"1 Ricardo  _16 Ricardo Carvalho_5 Fernando Meira_13 Miguel_14 Nuno Valente  _7 Luis Figo  _20 Deco  
 _6 Costinha  
 _18 Maniche  
 _9 Pedro Miguel Pauleta_17 Cristiano Ronaldo","1 Edwin van der Sar_5 Giovanni Van Bronckhorst  
 _13 Andre Ooijer_3 Khalid Boulahrouz  
 _4 Joris Mathijsen_18 Mark Van Bommel  _8 Phillip Cocu_20 Wesley Sneijder  _11 Arjen Robben_7 Dirk Kuyt_17 Robin van Persie"
20060626,Italy,1,Australia,0,17,24,3,3,1,0,2,1,2,2,5,0,42%,58%,12 (7),10 (4),1 Gianluigi Buffon_23 Marco Materazzi  _5 Fabio Cannavaro_19 Gianluca Zambrotta  _3 Fabio Grosso  _8 Gennaro Gattuso  _21 Andrea Pirlo_20 Simone Perrotta_7 Alessandro Del Piero_9 Luca Toni_11 Alberto Gilardino,1 Mark Schwarzer_2 Lucas Neill_3 Craig Moore_14 Scott Chipperfield_4 Tim Cahill  _20 Luke Wilkshire  _21 Mile Sterjovski_5 Jason Culina_13 Vince Grella  _23 Marco Bresciano_9 Mark Viduka
20060626,Switzerland,0,Ukraine,0,22,18,1,0,0,0,0,1,5,6,0,6,51%,49%,14 (5),16 (2),1 Pascal Zuberbuhler_20 Patrick Müller_3 Ludovic Magnin_23 Philipp Degen_2 Johan Djourou_22 Hakan Yakin_6 Johann Vogel_8 Raphael Wicky_7 Ricardo Cabanas_16 Tranquillo Barnetta  _9 Alexander Frei,1 Oleksandr Shovkovskiy_17 Vladislav Vashchuk_2 Andriy Nesmachniy_4 Anatoliy Tymoschuk_19 Maxim Kalinichenko_8 Oleg Shelayev_14 Andriy Gusin_9 Oleg Gusev_16 Andriy Vorobey_7 Andriy Shevchenko_10 Andriy Voronin
20060627,Brazil,3,Ghana,0,16,22,2,5,0,1,5,4,3,4,7,7,51%,49%,13 (10),22 (9),"1 Dida_6 Roberto Carlos_2 Cafu_3 Lúcio_4 Juan  _5 Emerson Ferreira_11 Zé Roberto  _10 Ronaldinho_8 Kaká_9 Ronaldo  _7 Adriano  
 ","22 Richard Kingson_5 John Mensah_15 John Pantsil  _6 Emmanuel Pappoe_7 Illiasu Shilla_18 Eric Addo  _11 Sulley Muntari  _10 Stephen Appiah  _23 Haminu Draman_14 Matthew Amoah_3 Asamoah Gyan  
 "
20060627,Spain,1,France,3,28,22,1,3,0,0,2,7,8,5,4,5,56%,44%,10 (5),10 (7),1 Iker Casillas_5 Carles Puyol  _22 Pablo Ibañez_3 Mariano Pernia_15 Sergio Ramos_8 Xavi_14 Xabi Alonso_18 Cesc Fàbregas_7 Raúl_9 Fernando Torres_21 David Villa  ,"16 Fabien Barthez_5 William Gallas_3 Eric Abidal_19 Willy Sagnol_15 Lilian Thuram_4 Patrick Vieira  
 _7 Florent Malouda_10 Zinedine Zidane  
 _6 Claude Makelele_12 Thierry Henry_22 Franck Ribéry  
 "
20060630,Germany,1,Argentina,1,23,30,3,4,0,0,3,3,4,6,3,0,47%,53%,17 (7),13 (5),1 Jens Lehmann_21 Christoph Metzelder_3 Arne Friedrich  _16 Philip Lahm_17 Per Mertesacker_8 Torsten Frings_19 Bernd Schneider_13 Michael Ballack_7 Bastian Schweinsteiger_11 Miroslav Klose  _20 Lukas Podolski  ,1 Roberto Abbondanzieri_6 Gabriel Heinze_2 Roberto Ayala  _4 Fabricio Coloccini_3 Juan Pablo Sorin  _10 Juan Román Riquelme_18 Maxi Rodríguez  _8 Javier Mascherano  _22 Lucho González_9 Hernán Crespo_11 Carlos Tevez
20060630,Italy,3,Ukraine,0,14,24,0,3,0,0,2,2,1,3,0,0,59%,41%,14 (9),15 (4),"1 Gianluigi Buffon_5 Fabio Cannavaro_19 Gianluca Zambrotta  _3 Fabio Grosso_6 Andrea Barzagli_10 Francesco Totti_8 Gennaro Gattuso_21 Andrea Pirlo_20 Simone Perrotta_16 Mauro Camoranesi_9 Luca Toni  
 ",1 Oleksandr Shovkovskiy_2 Andriy Nesmachniy_6 Andriy Rusol_22 Viacheslav Sviderskiy  _4 Anatoliy Tymoschuk_19 Maxim Kalinichenko  _8 Oleg Shelayev_14 Andriy Gusin_9 Oleg Gusev_7 Andriy Shevchenko_15 Artem Milevskiy  
20060701,England,0,Portugal,0,18,10,2,2,1,0,0,3,6,4,9,0,49%,51%,13 (7),26 (15),1 Paul Robinson_5 Rio Ferdinand_3 Ashley Cole_2 Gary Neville_6 John Terry  _4 Steven Gerrard_11 Joe Cole_7 David Beckham_8 Frank Lampard_16 Owen Hargreaves  _9 Wayne Rooney  ,1 Ricardo_16 Ricardo Carvalho  _5 Fernando Meira_13 Miguel_14 Nuno Valente_19 Tiago_8 Petit  _7 Luis Figo_18 Maniche_9 Pedro Miguel Pauleta_17 Cristiano Ronaldo
20060701,Brazil,0,France,1,19,17,4,3,0,0,3,5,5,7,5,5,44%,56%,13 (5),15 (5),1 Dida_6 Roberto Carlos_2 Cafu  _3 Lúcio  _4 Juan  _19 Juninho Pernambucano_11 Zé Roberto_10 Ronaldinho_17 Gilberto Silva_8 Kaká_9 Ronaldo  ,16 Fabien Barthez_5 William Gallas_3 Eric Abidal_19 Willy Sagnol  _15 Lilian Thuram  _4 Patrick Vieira_7 Florent Malouda_10 Zinedine Zidane_6 Claude Makelele_12 Thierry Henry  _22 Franck Ribéry
20060704,Germany,0,Italy,2,19,19,2,1,0,0,1,11,4,12,0,0,42%,58%,18 (6),18 (11),1 Jens Lehmann_21 Christoph Metzelder  _3 Arne Friedrich_16 Philip Lahm_17 Per Mertesacker_19 Bernd Schneider_13 Michael Ballack_18 Tim Borowski  _5 Sebastian Kehl_11 Miroslav Klose_20 Lukas Podolski,1 Gianluigi Buffon_23 Marco Materazzi_5 Fabio Cannavaro_19 Gianluca Zambrotta_3 Fabio Grosso  _10 Francesco Totti_8 Gennaro Gattuso_21 Andrea Pirlo_20 Simone Perrotta_16 Mauro Camoranesi  _9 Luca Toni
20060705,Portugal,0,France,1,16,10,1,1,0,0,4,0,8,3,6,4,51%,49%,11 (6),6 (3),1 Ricardo_16 Ricardo Carvalho  _5 Fernando Meira_13 Miguel_14 Nuno Valente_7 Luis Figo_20 Deco_6 Costinha_18 Maniche_9 Pedro Miguel Pauleta_17 Cristiano Ronaldo,16 Fabien Barthez_5 William Gallas_3 Eric Abidal_19 Willy Sagnol_15 Lilian Thuram_4 Patrick Vieira_7 Florent Malouda_10 Zinedine Zidane  _6 Claude Makelele_12 Thierry Henry_22 Franck Ribéry
20060708,Germany,3,Portugal,1,14,15,2,3,0,0,1,3,2,7,7,0,48%,52%,16 (5),17 (10),"12 Oliver Kahn_21 Christoph Metzelder_6 Jens Nowotny_16 Philip Lahm_2 Marcell Jansen_8 Torsten Frings  _19 Bernd Schneider_7 Bastian Schweinsteiger  
  _5 Sebastian Kehl_11 Miroslav Klose_20 Lukas Podolski",1 Ricardo_5 Fernando Meira_2 Paulo Ferreira  _14 Nuno Valente_4 Ricardo Costa  _20 Deco_6 Costinha  _18 Maniche_9 Pedro Miguel Pauleta_11 Simão_17 Cristiano Ronaldo
20060709,Italy,1,France,1,15,24,1,3,0,1,4,2,5,7,1,0,51%,49%,6 (2),14 (7),1 Gianluigi Buffon_23 Marco Materazzi  _5 Fabio Cannavaro_19 Gianluca Zambrotta  _3 Fabio Grosso_10 Francesco Totti_8 Gennaro Gattuso_21 Andrea Pirlo_20 Simone Perrotta_16 Mauro Camoranesi_9 Luca Toni,"16 Fabien Barthez_5 William Gallas_3 Eric Abidal_19 Willy Sagnol  _15 Lilian Thuram_4 Patrick Vieira_7 Florent Malouda  _10 Zinedine Zidane  
 _6 Claude Makelele_12 Thierry Henry_22 Franck Ribéry"
